2022-09-16 19:33:18+00:00,"b'@soy_502 Una de tantas, con el simple hecho de meterse entre carriles ya es peligroso y no hay manera de sancionarl\xe2\x80\xa6 https://t.co/wPodM3TFLh'"
2022-09-16 19:20:58+00:00,"b'#AHORA Panorama del #TraficoGT en el kilometro 20 de la ruta al Pacifico [CA-9 Sur], jurisdiccion de Villa Nueva, G\xe2\x80\xa6 https://t.co/mH86yWlTeA'"
2022-09-16 19:20:53+00:00,"b'#AHORA Panorama del #TraficoGT en el kilometro 20 de la ruta al Pacifico [CA-9 Sur], jurisdiccion de Villa Nueva, G\xe2\x80\xa6 https://t.co/a3WPn3WGPW'"
2022-09-16 19:09:33+00:00,b'#TraficoGt \n\nCAMION VOLCADO km 20.5 CA-9 Sur cerca de la entrada de Naciones Unidas.\n\n\xf0\x9f\x97\xa3\xef\xb8\x8fMas notas\xf0\x9f\x9a\xa8\xf0\x9f\x91\x89\xe2\x80\xa6 https://t.co/6VkeilkEBq'
2022-09-16 19:04:00+00:00,b'El cinturon de seguridad salva vidas\nYa que reduce hasta un 75% el riesgo de muerte en caso de incidente vial. \n\nLe\xe2\x80\xa6 https://t.co/1T6r3if9fO'
2022-09-16 19:00:01+00:00,"b'#TraficoGT | El portavoz de la @PMT_VILLANUEVA, Henry Quevedo, informo sobre el accidente:  \n\nhttps://t.co/exSyoOdc9s'"
2022-09-16 18:44:11+00:00,b'#TraficoGT  | Se reporta un grave accidente en kilometro 19 de Ruta Interamericana a Mixco. los Bomberos atienden a\xe2\x80\xa6 https://t.co/yp5ztayli3'
2022-09-16 18:41:07+00:00,b'#NACIONALES Autoridades de transito alertan de un accidente en el kilometro 20 de la ruta al Pacifico #TraficoGT \n\nhttps://t.co/jICerGWGbe'
2022-09-16 18:28:27+00:00,b'#AHORA Camion volco en el kilometro 20 de la ruta al Pacifico. Obstruye dos de los tres carriles disponibles con di\xe2\x80\xa6 https://t.co/Pd0u1f0wIy'
2022-09-16 18:28:09+00:00,b'#AHORA Camion volco en el kilometro 20 de la ruta al Pacifico. Obstruye dos de los tres carriles disponibles con di\xe2\x80\xa6 https://t.co/bJdOVCgTvs'
2022-09-16 17:49:46+00:00,b'#TraficoGT \xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8https://t.co/4O5bFgTK6Y\n\n4. Atienden emergencia por derrumbe en el Km. 28.9 de la ruta que conecta a\xe2\x80\xa6 https://t.co/C7j4a3QI2n'
2022-09-16 17:49:24+00:00,"b'#TraficoGT \xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8https://t.co/4O5bFgTK6Y\n\n3. Trailer con desperfectos mecanicos en km 15.7 ruta Interamericana, sobre\xe2\x80\xa6 https://t.co/fu0LNf5WC2'"
2022-09-16 17:49:11+00:00,b'#TraficoGT \xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8https://t.co/4O5bFgTK6Y\n\n1. Libre circulacion vehicular sobre km. 56 de ruta a El Salvador CA-1 Orien\xe2\x80\xa6 https://t.co/KLv0FdG52P'
2022-09-16 17:28:13+00:00,b'RT @viniciogutierr3: #ClimaGT | #TraficoGT \n\nEnorme hundimiento paraliza el transito en el San Pedro Ayampuc\n\nLas autoridades informaron qu\xe2\x80\xa6'
2022-09-16 16:50:37+00:00,b'RT @viniciogutierr3: #ClimaGT | #TraficoGT \n\nEnorme hundimiento paraliza el transito en el San Pedro Ayampuc\n\nLas autoridades informaron qu\xe2\x80\xa6'
2022-09-16 16:31:55+00:00,b'#ClimaGT | #TraficoGT \n\nEnorme hundimiento paraliza el transito en el San Pedro Ayampuc\n\nLas autoridades informaron\xe2\x80\xa6 https://t.co/zLXPiuqYer'
2022-09-16 16:21:46+00:00,b'#TraficoGt \n\nHecho de transito sobre km. 101 de Carretera Al Atlantico \xf0\x9f\x97\xa3\xef\xb8\x8fMas notas\xf0\x9f\x9a\xa8\xf0\x9f\x91\x89 https://t.co/KrvmJbtdns https://t.co/Z2ITALQciG'
2022-09-16 16:04:23+00:00,b'Asi como hoy deberia ser siempre! Sin #TraficoGt https://t.co/xKWAvWZn66'
2022-09-16 15:32:46+00:00,"b'#TraficoGt \n\nSe reporta derrumbe en el sector 4 Manzana B Residenciales Los Olivos Zona 18, vecinos solicitan apoyo\xe2\x80\xa6 https://t.co/9abc748V27'"
2022-09-16 15:02:00+00:00,"b'Sabia que las calzadas  Roosevelt, San Juan, Doroteo Guamuch Flores, los bulevares El Naranjo, San Cristobal, Tulam\xe2\x80\xa6 https://t.co/x0XqR90ozO'"
2022-09-16 14:57:46+00:00,"b'#AHORA Arbol se desplomo en el bulevar Austriaco, frente al area de Cardales. Este causo danos en lineas de tendido\xe2\x80\xa6 https://t.co/g6XZJ1ytGX'"
2022-09-16 14:57:40+00:00,"b'#AHORA Arbol se desplomo en el bulevar Austriaco, frente al area de Cardales. Este causo danos en lineas de tendido\xe2\x80\xa6 https://t.co/JeGs69znla'"
2022-09-16 14:30:11+00:00,b'Chilero no encontrar #TraficoGt en la manana\nDias como hoy si dan gusto la manejada \xf0\x9f\x98\x85'
2022-09-16 14:17:12+00:00,"b'#TraficoGT \xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8https://t.co/ntsDmibUma\n\n3. Retiran un arbol caido sobre la CA-09 Norte, tramo entre Juan de Paz y Lo\xe2\x80\xa6 https://t.co/0GGWryP1MQ'"
2022-09-16 14:16:49+00:00,"b'#TraficoGT \xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8https://t.co/ntsDmibUma\n\n1. Conred reporta derrumbe en el kilometro 279 RN-7W, Aguacatan, Huehuetenan\xe2\x80\xa6 https://t.co/0EwUPtIXTu'"
2022-09-16 14:08:46+00:00,b'#TraficoGT | Buenos dias #Guatemala \xf0\x9f\x87\xac\xf0\x9f\x87\xb9conoce el informe  de la movilidad vehicular para esta manana de viernes que\xe2\x80\xa6 https://t.co/XoSLYVeLBu'
2022-09-16 14:07:04+00:00,b'Mi reporte del #TraficoGT desde CAES. Buen dia https://t.co/q6dBXnbUuq'
2022-09-16 13:40:25+00:00,b'#TraficoGT | Buenos dias #Guatemala \xf0\x9f\x87\xac\xf0\x9f\x87\xb9conoce las novedades de la movilidad vehicular para esta manana de viernes qu\xe2\x80\xa6 https://t.co/tHJ2SvoC6N'
2022-09-16 13:23:57+00:00,"b'RT @EmisorasUnidas: #AHORA Henry Quevedo, portavoz de la @PMT_VILLANUEVA, actualiza las novedades del #TraficoGT en ese sector\n\nhttps://t.c\xe2\x80\xa6'"
2022-09-16 13:23:55+00:00,"b'RT @PublinewsGT: #AHORA Henry Quevedo, portavoz de la @PMT_VILLANUEVA, actualiza las novedades del #TraficoGT en ese sector\n\nhttps://t.co/Z\xe2\x80\xa6'"
2022-09-16 13:02:30+00:00,b'Quienes conducen una motocicleta deben ser conscientes de que son uno de los grupos mas vulnerables en la via. Llas\xe2\x80\xa6 https://t.co/1T7NzBjICz'
2022-09-16 12:49:17+00:00,"b'#AHORA Henry Quevedo, portavoz de la @PMT_VILLANUEVA, actualiza las novedades del #TraficoGT en ese sector\n\nhttps://t.co/ZVFUUbIC1k'"
2022-09-16 12:49:14+00:00,"b'#AHORA Henry Quevedo, portavoz de la @PMT_VILLANUEVA, actualiza las novedades del #TraficoGT en ese sector\n\nhttps://t.co/UwPNU2Xbx6'"
2022-09-16 12:25:03+00:00,b'#traficogt 18 km/h vs 10 km/h. La burocracia del gobierno reduce la velocidad del pais casi a la mitad. https://t.co/vj3LAgEhsg'
2022-09-16 12:18:47+00:00,b'Ya estamos como Amsterdam hace 50 anos. \xf0\x9f\x98\x83 #TraficoGT https://t.co/VGqQWMXSmN'
2022-09-16 12:07:29+00:00,"b'Trabajadores del Estado, no regresen! Gracias. #TraficoGT'"
2022-09-16 11:53:44+00:00,b'Lastima que no tuve la dicha de tener descanso hoy tambien pero\xe2\x80\xa6 gracias aquellos que descansaron que hicieron de m\xe2\x80\xa6 https://t.co/XFqaLxOj0r'
2022-09-16 10:52:11+00:00,"b'Arbol caido en frente de futeca Cayala, zona 16 del lado que va hacia Vista Hermosa #TraficoGT @amilcarmontejo @muniguate @alcaldiazona16'"
2022-09-16 07:51:57+00:00,b'RT @quancesarin: @infogt_noticias muchos hemos expresado que ya es suficiente la anarquia en #TraficoGT que provocan los conductores abusiv\xe2\x80\xa6'
2022-09-16 06:19:16+00:00,"b'RT @luispe59: Corren por el ""fervor patrio"" pero no respetan a Guatemala al dejar las calles como un basurero. #independencia #antorchas #T\xe2\x80\xa6'"
2022-09-16 04:35:54+00:00,"b'RT @luispe59: Corren por el ""fervor patrio"" pero no respetan a Guatemala al dejar las calles como un basurero. #independencia #antorchas #T\xe2\x80\xa6'"
2022-09-16 02:01:07+00:00,"b'RT @viniciogutierr3: #Escuintla | Accidente de trailer se registra en el kilometro 69 de la ruta CA-2 Occidente, jurisdiccion de Escuintla.\xe2\x80\xa6'"
2022-09-16 01:06:11+00:00,b'RT @RadioPuntoGT: #TraficoGT | Transito complicado desde el Bulevar Los Proceres en direccion a carretera a El Salvador hasta la entrada a\xe2\x80\xa6'
2022-09-16 00:59:01+00:00,b'RT @EmisorasUnidas: #AHORA Grupo de manifestantes se dirige al Puente Belice. Avanzan de la ruta al Atlantico al barrio San Antonio #Trafic\xe2\x80\xa6'
2022-09-16 00:31:15+00:00,b'RT @prensa_libre: #TraficoGT| Reportan un hundimiento en el km 14.5 de la ruta a San Pedro Ayampuc. \n\nVia: Cortesia PMT San Pedro Ayampuc h\xe2\x80\xa6'
2022-09-15 23:18:50+00:00,"b'RT @viniciogutierr3: #Escuintla | Accidente de trailer se registra en el kilometro 69 de la ruta CA-2 Occidente, jurisdiccion de Escuintla.\xe2\x80\xa6'"
2022-09-15 22:16:22+00:00,b'RT @prensa_libre: #TraficoGT| Reportan un hundimiento en el km 14.5 de la ruta a San Pedro Ayampuc. \n\nVia: Cortesia PMT San Pedro Ayampuc h\xe2\x80\xa6'
2022-09-15 21:39:59+00:00,b'#TraficoGT| Reportan un hundimiento en el km 14.5 de la ruta a San Pedro Ayampuc. \n\nVia: Cortesia PMT San Pedro Aya\xe2\x80\xa6 https://t.co/bo4odZYDTV'
2022-09-15 21:39:51+00:00,b'#TraficoGT| Reportan un hundimiento en el km 14.5 de la ruta a San Pedro Ayampuc. \n\nVia: Cortesia PMT San Pedro Aya\xe2\x80\xa6 https://t.co/1B0E6rLUWj'
2022-09-15 21:35:30+00:00,b'#TraficoGT #transitogt detenido trafico de Agua Caliente km 33 hacia San Antonio la paz por derrumbe'
2022-09-15 21:25:29+00:00,"b'RT @viniciogutierr3: #Escuintla | Accidente de trailer se registra en el kilometro 69 de la ruta CA-2 Occidente, jurisdiccion de Escuintla.\xe2\x80\xa6'"
2022-09-15 21:16:33+00:00,"b'RT @GrupoCeramica: No hicimos #traficogt con la antorcha, conste... https://t.co/KTVdn3hrlO'"
2022-09-15 21:10:42+00:00,"b'#Escuintla | Accidente de trailer se registra en el kilometro 69 de la ruta CA-2 Occidente, jurisdiccion de Escuint\xe2\x80\xa6 https://t.co/AQeo9PQbc6'"
2022-09-15 20:36:00+00:00,"b'RT @GrupoCeramica: No hicimos #traficogt con la antorcha, conste... https://t.co/KTVdn3hrlO'"
2022-09-15 18:38:49+00:00,b'Un kilometro de cola para llegar a la frontera #LasChinamas #traficoGT #TraficoSV #Paciencia https://t.co/1sXA0VrZv0'
2022-09-15 18:31:53+00:00,b'RT @noposyaque: Bueno Guate \xf0\x9f\x87\xac\xf0\x9f\x87\xb9 Todo el ano han estado entrenando para este dia \xc2\xbfEstan listos?\n#traficogt https://t.co/8i4ySsSnnn'
2022-09-15 17:29:56+00:00,b'#TraficoGT | Esta madrugada un conductor de un trailer pierde el control del mismo y cae en una area en construccio\xe2\x80\xa6 https://t.co/1Kc2qEwvuM'
2022-09-15 16:51:47+00:00,b'RT @raul_santu: Estoy casi sin bateria y te encuentras al tonto del SEAT Leon amarillo ocupando espacio reservado a electricos. \xc2\xbfQue deberi\xe2\x80\xa6'
2022-09-15 16:00:24+00:00,"b'RT @GrupoCeramica: No hicimos #traficogt con la antorcha, conste... https://t.co/KTVdn3hrlO'"
2022-09-15 15:58:39+00:00,"b'RT @GrupoCeramica: No hicimos #traficogt con la antorcha, conste... https://t.co/KTVdn3hrlO'"
2022-09-15 15:14:49+00:00,b'Se filtran las imagenes de la celebracion fiestas patrias en la Ciudad #Guatemala \xe2\x9e\xa1  1/3\nPor aqui comparto.\xe2\x80\xa6 https://t.co/nlfCBZQtku'
2022-09-15 13:41:13+00:00,"b'RT @GrupoCeramica: No hicimos #traficogt con la antorcha, conste... https://t.co/KTVdn3hrlO'"
2022-09-15 13:20:28+00:00,"b'RT @luispe59: Corren por el ""fervor patrio"" pero no respetan a Guatemala al dejar las calles como un basurero. #independencia #antorchas #T\xe2\x80\xa6'"
2022-09-15 13:16:35+00:00,"b'RT @GrupoCeramica: No hicimos #traficogt con la antorcha, conste... https://t.co/KTVdn3hrlO'"
2022-09-15 13:04:31+00:00,"b'RT @GrupoCeramica: No hicimos #traficogt con la antorcha, conste... https://t.co/KTVdn3hrlO'"
2022-09-15 12:54:53+00:00,"b'RT @GrupoCeramica: No hicimos #traficogt con la antorcha, conste... https://t.co/KTVdn3hrlO'"
2022-09-15 12:53:56+00:00,b'RT @vichoguate: Al menos no esta lloviendo...\n\n#TraficoGt'
2022-09-15 12:50:27+00:00,"b'RT @GrupoCeramica: No hicimos #traficogt con la antorcha, conste... https://t.co/KTVdn3hrlO'"
2022-09-15 12:39:58+00:00,"b'RT @GrupoCeramica: No hicimos #traficogt con la antorcha, conste... https://t.co/KTVdn3hrlO'"
2022-09-15 12:34:28+00:00,b'RT @NuestroDiario: #TraficoGT \xf0\x9f\x9a\x99\xf0\x9f\x9a\x8c\xf0\x9f\x9a\x97| Se reporta una caravana de motoristas y desfile peatonal transitando en todos los carriles de circulacio\xe2\x80\xa6'
2022-09-15 12:21:53+00:00,"b'Corren por el ""fervor patrio"" pero no respetan a Guatemala al dejar las calles como un basurero. #independencia #antorchas #TraficoGT'"
2022-09-15 12:15:51+00:00,b'RT @raul_santu: Estoy casi sin bateria y te encuentras al tonto del SEAT Leon amarillo ocupando espacio reservado a electricos. \xc2\xbfQue deberi\xe2\x80\xa6'
2022-09-15 11:20:03+00:00,b'Las antorchas me parecen una genial actividad de integracion. En un pais que la mayoria de veces el plan es ir a re\xe2\x80\xa6 https://t.co/VTV6iXn3o2'
2022-09-15 05:57:55+00:00,"b'RT @GrupoCeramica: No hicimos #traficogt con la antorcha, conste... https://t.co/KTVdn3hrlO'"
2022-09-15 05:55:16+00:00,b'Ni placas llevaba #TraficoGT #Guatemala https://t.co/jnNm2h9qek'
2022-09-15 05:53:21+00:00,"b'RT @GrupoCeramica: No hicimos #traficogt con la antorcha, conste... https://t.co/KTVdn3hrlO'"
2022-09-15 05:41:18+00:00,b'Ciudad de Guatemala es la unica ciudad de Latam con 3 horas pico... \xf0\x9f\xa5\xb0\xf0\x9f\x92\x80\n#TraficoGT'
2022-09-15 05:39:15+00:00,b'RT @Grompo: Antes de salir de casa / despues de #traficogt https://t.co/1Y4jKf6Toi'
2022-09-15 05:36:43+00:00,b'RT @LinaBin: Las unicas antorchas que puedo apoyar son las que se dirijan a quemar la muni o el congreso. #traficoGT #Independencia'
2022-09-15 05:29:34+00:00,b'RT @rebecaalday: En un pais q colapsa tan facilmente en el dia a dia por que esta manejando por neanderthals a uds en serio les parece cohe\xe2\x80\xa6'
2022-09-15 05:27:23+00:00,b'En un pais q colapsa tan facilmente en el dia a dia por que esta manejando por neanderthals a uds en serio les pare\xe2\x80\xa6 https://t.co/WPt8E8hjLn'
2022-09-15 04:48:51+00:00,"b'Hoy venia en el trafico y pude notar la alegria de la gente al ir a traer las antorchas, eso me hizo recordar mis b\xe2\x80\xa6 https://t.co/IVL7OqWPBm'"
2022-09-15 04:25:02+00:00,"b'RT @GrupoCeramica: No hicimos #traficogt con la antorcha, conste... https://t.co/KTVdn3hrlO'"
2022-09-15 04:21:24+00:00,b'RT @Otto_Salazar: De repente alguien me dice donde vive Rafael Curruchiche; es que me sobraron unas antorchas y quisiera ir a dejarselas pe\xe2\x80\xa6'
2022-09-15 04:08:17+00:00,"b'RT @kmarro_: Estando en medio del #traficogt   fue un momento lleno de nostalgia recordando mis dias de estudiante, corriendo la antorcha b\xe2\x80\xa6'"
2022-09-15 04:02:30+00:00,b'RT @hemorales_: Yo viendo lleno de antorchas el Obelisco \n\n#TraficoGT https://t.co/OsRbGqhVzA'
2022-09-15 04:00:46+00:00,b'RT @Mbarrientos_pl: #TraficoGT | El paso de vehiculos en el km 22 de la ruta Interamericana es afectado por un derrumbe en carriles hacia o\xe2\x80\xa6'
2022-09-15 03:36:14+00:00,b'De repente alguien me dice donde vive Rafael Curruchiche; es que me sobraron unas antorchas y quisiera ir a dejarse\xe2\x80\xa6 https://t.co/pYjOaeNmyt'
2022-09-15 03:28:03+00:00,"b'Definitivamente\xe2\x80\xa6 no podemos ser mas ridiculos  #TraficoGT \nah no!! Si se puede, solo hay que ver al tal Neto y su pistola..'"
2022-09-15 03:26:41+00:00,b'Y hoy no estan chillando que no hay agua en la ciudad ?? #TraficoGT  #cuidaelagua https://t.co/wOZvP5Mv5k'
2022-09-15 03:20:31+00:00,"b'RT @GrupoCeramica: No hicimos #traficogt con la antorcha, conste... https://t.co/KTVdn3hrlO'"
2022-09-15 03:14:41+00:00,"b'RT @GrupoCeramica: No hicimos #traficogt con la antorcha, conste... https://t.co/KTVdn3hrlO'"
2022-09-15 03:09:14+00:00,b'RT @LinaBin: Las unicas antorchas que puedo apoyar son las que se dirijan a quemar la muni o el congreso. #traficoGT #Independencia'
2022-09-15 02:48:24+00:00,"b'RT @GrupoCeramica: No hicimos #traficogt con la antorcha, conste... https://t.co/KTVdn3hrlO'"
2022-09-15 02:44:09+00:00,b'RT @viniciogutierr3: Asi el recorrido de #Antorchas sobre el kilometro 12 de Ruta al Atlantico. \n\nSe reporta #TraficoGT lento en el sector.\xe2\x80\xa6'
2022-09-15 02:28:37+00:00,"b'RT @GrupoCeramica: No hicimos #traficogt con la antorcha, conste... https://t.co/KTVdn3hrlO'"
2022-09-15 02:26:54+00:00,b'RT @LinaBin: Las unicas antorchas que puedo apoyar son las que se dirijan a quemar la muni o el congreso. #traficoGT #Independencia'
2022-09-15 02:23:06+00:00,"b'RT @GrupoCeramica: No hicimos #traficogt con la antorcha, conste... https://t.co/KTVdn3hrlO'"
2022-09-15 02:19:26+00:00,b'Como van con el #traficoGT\nYo ya en la casita con mi chela'
2022-09-15 02:09:36+00:00,"b'#TraficoGT | Tome su precaucion, corredores con la antorcha del fuego patrio, se encuentran por Bulevar Liberacion,\xe2\x80\xa6 https://t.co/DTCmmNL82l'"
2022-09-15 02:04:22+00:00,"b'RT @filosorex: Esta del nabo el Obelisco pero alegres las antorchas..disfruten las fiestas, aprovechen porque los profugos solo pueden susp\xe2\x80\xa6'"
2022-09-15 01:59:23+00:00,b'RT @amilcarmontejo: #PMTGuatemalaEnTodo informa que la restriccion a transporte pesado y de carga que establecio Concejo Municipal en Ciuda\xe2\x80\xa6'
2022-09-15 01:59:23+00:00,b'RT @NuestroDiario: #TraficoGT \xf0\x9f\x9a\x99\xf0\x9f\x9a\x8c\xf0\x9f\x9a\x97| Se reporta una caravana de motoristas y desfile peatonal transitando en todos los carriles de circulacio\xe2\x80\xa6'
2022-09-15 01:56:30+00:00,b'RT @NuestroDiario: #TraficoGT \xf0\x9f\x9a\x99\xf0\x9f\x9a\x8c\xf0\x9f\x9a\x97| Se reporta una caravana de motoristas y desfile peatonal transitando en todos los carriles de circulacio\xe2\x80\xa6'
2022-09-15 01:54:30+00:00,"b'RT @GrupoCeramica: No hicimos #traficogt con la antorcha, conste... https://t.co/KTVdn3hrlO'"
2022-09-15 01:47:32+00:00,"b'RT @kmarro_: Estando en medio del #traficogt   fue un momento lleno de nostalgia recordando mis dias de estudiante, corriendo la antorcha b\xe2\x80\xa6'"
2022-09-15 01:32:23+00:00,b'Asi el recorrido de #Antorchas sobre el kilometro 12 de Ruta al Atlantico. \n\nSe reporta #TraficoGT lento en el sect\xe2\x80\xa6 https://t.co/tjqvkAW2Ms'
2022-09-15 01:30:12+00:00,b'RT @NuestroDiario: #TraficoGT \xf0\x9f\x9a\x99\xf0\x9f\x9a\x8c\xf0\x9f\x9a\x97| Se reporta una caravana de motoristas y desfile peatonal transitando en todos los carriles de circulacio\xe2\x80\xa6'
2022-09-15 01:28:22+00:00,"b'RT @GrupoCeramica: No hicimos #traficogt con la antorcha, conste... https://t.co/KTVdn3hrlO'"
2022-09-15 01:23:49+00:00,"b'RT @filosorex: Esta del nabo el Obelisco pero alegres las antorchas..disfruten las fiestas, aprovechen porque los profugos solo pueden susp\xe2\x80\xa6'"
2022-09-15 01:22:34+00:00,b'Precaucion por paso de peatones y motoristas en bulevar Liberacion zona 9.\n\nAccionando para habilitar el paso hacia\xe2\x80\xa6 https://t.co/1tPcjfye17'
2022-09-15 01:19:34+00:00,b'#TraficoGT \xf0\x9f\x9a\x99\xf0\x9f\x9a\x8c\xf0\x9f\x9a\x97| Se reporta una caravana de motoristas y desfile peatonal transitando en todos los carriles de circu\xe2\x80\xa6 https://t.co/NaeOemsDv9'
2022-09-15 01:18:23+00:00,"b'RT @filosorex: Esta del nabo el Obelisco pero alegres las antorchas..disfruten las fiestas, aprovechen porque los profugos solo pueden susp\xe2\x80\xa6'"
2022-09-15 01:14:53+00:00,"b'RT @GrupoCeramica: No hicimos #traficogt con la antorcha, conste... https://t.co/KTVdn3hrlO'"
2022-09-15 01:07:40+00:00,b'#TraficoGT patrio! La reforma. https://t.co/o8PlufrU9G'
2022-09-15 01:02:19+00:00,"b'Con el gran #TraficoGT mejor me quedo en la oficina y desde aca estudio, joder.\n\nEspero llegar a una hora decente a\xe2\x80\xa6 https://t.co/ncucisGImL'"
2022-09-15 01:01:03+00:00,b'RT @lahoragt: Se observa fuerte carga vehicular en el Centro Historico zona 1. #traficoGt\n\n \xf0\x9f\x93\xb8 Jose Orozco/La Hora https://t.co/asDT01GCoX'
2022-09-15 00:57:21+00:00,"b'RT @PMTMuniGuate: #PMTinforma\n\nBoulevard Liberacion, Calz. Aguilar Batres y Calle Marti, presentan circulacion vehicular lenta por paso de\xe2\x80\xa6'"
